created_date,in_transit_date,Alpha-3-code,zip_code,courier,delivery_region,delivery_cancelled,return_tracking,delivery_location,delivery_date,pickup_date,time_taken,Country,Numeric code,Latitude (average),Longitude (average)
2020-09-03 00:00:00,2020-09-03 17:05:00,DEU,64291,dhl-germany,DE-HE,f,f,Unknown,2020-09-04 12:45:00,2020-09-03 07:00:00,0 days 19:40:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 19:15:00,DEU,13057,dpd-de,DE-BE,f,f,Neighbor,2020-09-08 11:05:00,2020-09-04 00:00:00,3 days 15:50:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 19:17:00,DEU,50170,dpd-de,DE-NW,f,f,Unknown,2020-09-07 14:23:00,2020-09-04 00:00:00,2 days 19:06:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-03 18:41:00,DEU,83075,dhl-germany,DE-BY,f,f,HomeDeposit,2020-09-07 09:29:00,2020-09-03 07:00:00,3 days 14:48:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 19:20:00,DEU,88048,dpd-de,DE-BW,f,f,Unknown,2020-09-07 11:59:00,2020-09-04 00:00:00,2 days 16:39:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 19:23:00,DEU,64367,dpd-de,DE-HE,f,f,Unknown,2020-09-08 13:07:00,2020-09-04 00:00:00,3 days 17:44:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-03 16:57:00,DEU,04425,dhl-germany,DE-SN,f,f,Neighbor,2020-09-04 10:14:00,2020-09-03 07:00:00,0 days 17:17:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-03 19:02:00,DEU,04849,dhl-germany,DE-SN,f,f,Unknown,2020-09-05 10:15:00,2020-09-03 07:00:00,1 days 15:13:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 02:18:00,DEU,87437,dhl-germany,DE-BY,f,f,Unknown,2020-09-04 12:39:00,2020-09-03 07:00:00,0 days 10:21:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-03 17:03:00,DEU,60320,dhl-germany,DE-HE,f,f,Neighbor,2020-09-04 14:25:00,2020-09-03 07:00:00,0 days 21:22:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 19:10:00,DEU,14772,dpd-de,DE-BB,f,f,Unknown,2020-09-05 14:15:00,2020-09-04 00:00:00,0 days 19:05:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 19:07:00,DEU,66763,dpd-de,DE-SL,f,f,Unknown,2020-09-05 10:16:00,2020-09-04 00:00:00,0 days 15:09:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 19:09:00,DEU,42897,dpd-de,DE-NW,f,f,Unknown,2020-09-07 13:33:00,2020-09-04 00:00:00,2 days 18:24:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 19:09:00,DEU,86529,dpd-de,DE-BY,f,f,Unknown,2020-09-08 11:05:00,2020-09-04 00:00:00,3 days 15:56:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 19:01:00,DEU,55411,dpd-de,DE-RP,f,f,Unknown,2020-09-07 11:54:00,2020-09-04 00:00:00,2 days 16:53:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-01 17:13:00,DEU,33189,dhl-germany,DE-NW,f,f,Unknown,2020-09-02 13:09:00,2020-09-01 11:00:00,0 days 19:56:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-01 17:12:00,DEU,22952,dhl-germany,DE-SH,f,f,Unknown,2020-09-02 12:07:00,2020-09-01 11:00:00,0 days 18:55:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-01 17:10:00,DEU,31275,dhl-germany,DE-NI,f,f,Unknown,2020-09-02 17:09:00,2020-09-01 11:00:00,0 days 23:59:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-01 23:25:00,DEU,40227,dhl-germany,DE-NW,f,f,Unknown,2020-09-04 16:36:00,2020-09-01 18:34:00,2 days 17:11:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-01 17:06:00,DEU,60528,dhl-germany,DE-HE,f,f,Unknown,2020-09-03 13:21:00,2020-09-01 11:00:00,1 days 20:15:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-02 14:23:00,DEU,55218,dpd-de,DE-RP,f,f,Unknown,2020-09-03 12:52:00,2020-09-02 00:00:00,0 days 22:29:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-02 14:12:00,DEU,49090,dpd-de,DE-NI,f,f,Unknown,2020-09-03 09:02:00,2020-09-02 00:00:00,0 days 18:50:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-02 14:13:00,DEU,99192,dpd-de,DE-TH,f,f,Unknown,2020-09-03 11:41:00,2020-09-02 00:00:00,0 days 21:28:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-02 14:14:00,DEU,31157,dpd-de,DE-NI,f,f,Unknown,2020-09-03 09:21:00,2020-09-02 00:00:00,0 days 19:07:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-01 20:18:00,DEU,22145,ups,DE-SH,f,f,Doorstep,2020-09-02 15:42:00,2020-09-01 10:00:00,0 days 19:24:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-02 13:42:00,DEU,32758,dpd-de,DE-NW,f,f,Unknown,2020-09-04 12:30:00,2020-09-02 00:00:00,1 days 22:48:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-02 14:08:00,DEU,45329,dpd-de,DE-NW,f,f,Unknown,2020-09-03 14:29:00,2020-09-02 00:00:00,1 days 00:21:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-01 20:18:00,DEU,53340,ups,DE-NW,f,f,Doorstep,2020-09-03 13:57:00,2020-09-01 10:00:00,1 days 17:39:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-01 17:07:00,DEU,66606,dhl-germany,DE-SL,f,f,Unknown,2020-09-02 11:02:00,2020-09-01 11:00:00,0 days 17:55:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-01 17:35:00,DEU,63691,dhl-germany,DE-HE,f,f,Unknown,2020-09-02 12:16:00,2020-09-01 11:00:00,0 days 18:41:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-01 17:11:00,DEU,13351,dhl-germany,DE-BE,f,f,Unknown,2020-09-02 13:54:00,2020-09-01 11:00:00,0 days 20:43:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-01 16:58:00,DEU,89257,dhl-germany,DE-BY,f,f,Unknown,2020-09-04 11:47:00,2020-09-01 11:00:00,2 days 18:49:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-02 14:01:00,DEU,32469,dpd-de,DE-NW,f,f,HomeDeposit,2020-09-04 11:12:00,2020-09-02 00:00:00,1 days 21:11:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-02 14:08:00,DEU,06917,dpd-de,DE-ST,f,f,Unknown,2020-09-03 10:07:00,2020-09-02 00:00:00,0 days 19:59:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-02 13:59:00,DEU,12203,dpd-de,DE-BE,f,f,Unknown,2020-09-03 12:05:00,2020-09-02 00:00:00,0 days 22:06:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-02 14:09:00,DEU,64401,dpd-de,DE-HE,f,f,Unknown,2020-09-04 10:29:00,2020-09-02 00:00:00,1 days 20:20:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-01 16:21:00,DEU,74594,dhl-germany,DE-BY,f,f,Unknown,2020-09-03 13:41:00,2020-09-01 11:00:00,1 days 21:20:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-02 14:11:00,DEU,72393,dpd-de,DE-BW,f,f,Unknown,2020-09-03 15:05:00,2020-09-02 00:00:00,1 days 00:54:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-02 14:12:00,DEU,55597,dpd-de,DE-RP,f,f,Unknown,2020-09-03 10:28:00,2020-09-02 00:00:00,0 days 20:16:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-01 17:05:00,DEU,15230,dhl-germany,DE-BB,f,f,Unknown,2020-09-02 13:03:00,2020-09-01 11:00:00,0 days 19:58:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-01 17:12:00,DEU,41747,dhl-germany,DE-NW,f,f,Unknown,2020-09-02 09:31:00,2020-09-01 11:00:00,0 days 16:19:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-01 17:05:00,DEU,80337,dhl-germany,DE-BY,f,f,Doorstep,2020-09-03 13:13:00,2020-09-01 11:00:00,1 days 20:08:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-01 17:26:00,DEU,89165,dhl-germany,DE-BW,f,f,Unknown,2020-09-03 10:35:00,2020-09-01 11:00:00,1 days 17:09:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-01 17:06:00,DEU,07907,dhl-germany,DE-TH,f,f,Unknown,2020-09-02 11:12:00,2020-09-01 11:00:00,0 days 18:06:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-01 17:05:00,DEU,14552,dhl-germany,DE-BB,f,f,Unknown,2020-09-02 11:35:00,2020-09-01 11:00:00,0 days 18:30:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-01 17:06:00,DEU,60488,dhl-germany,DE-HE,f,f,Doorstep,2020-09-02 17:01:00,2020-09-01 11:00:00,0 days 23:55:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-01 17:08:00,DEU,09603,dhl-germany,DE-SN,f,f,Unknown,2020-09-03 14:43:00,2020-09-01 11:00:00,1 days 21:35:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-01 17:06:00,DEU,21271,dhl-germany,DE-NI,f,f,Doorstep,2020-09-02 16:33:00,2020-09-01 11:00:00,0 days 23:27:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-01 17:10:00,DEU,58454,dhl-germany,DE-NW,f,f,Unknown,2020-09-02 11:06:00,2020-09-01 11:00:00,0 days 17:56:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-02 14:08:00,DEU,64546,dpd-de,DE-HE,f,f,Unknown,2020-09-03 09:39:00,2020-09-02 00:00:00,0 days 19:31:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-01 17:13:00,DEU,48599,dhl-germany,DE-NW,f,f,Unknown,2020-09-03 15:29:00,2020-09-01 11:00:00,1 days 22:16:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-03 17:00:00,DEU,45721,dhl-germany,DE-NW,f,f,Unknown,2020-09-04 10:43:00,2020-09-03 09:00:00,0 days 17:43:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-03 16:58:00,DEU,95173,dhl-germany,DE-BY,f,f,Unknown,2020-09-04 15:34:00,2020-09-03 09:00:00,0 days 22:36:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-03 17:00:00,DEU,85356,dhl-germany,DE-BY,f,f,Unknown,2020-09-04 12:21:00,2020-09-03 09:00:00,0 days 19:21:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-03 16:59:00,DEU,97249,dhl-germany,DE-BY,f,f,Unknown,2020-09-04 10:50:00,2020-09-03 09:00:00,0 days 17:51:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-03 17:02:00,DEU,92665,dhl-germany,DE-BY,f,f,Unknown,2020-09-05 09:46:00,2020-09-03 07:00:00,1 days 16:44:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 19:09:00,DEU,65582,dpd-de,DE-RP,f,f,Unknown,2020-09-07 10:25:00,2020-09-04 00:00:00,2 days 15:16:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 19:12:00,DEU,86356,dpd-de,DE-BY,f,f,HomeDeposit,2020-09-08 14:25:00,2020-09-04 00:00:00,3 days 19:13:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 19:09:00,DEU,35075,dpd-de,DE-HE,f,f,Unknown,2020-09-07 10:40:00,2020-09-04 00:00:00,2 days 15:31:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 18:59:00,DEU,10245,dpd-de,DE-BE,f,f,Unknown,2020-09-08 13:17:00,2020-09-04 00:00:00,3 days 18:18:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 19:02:00,DEU,08527,dpd-de,DE-SN,f,f,Unknown,2020-09-08 11:37:00,2020-09-04 00:00:00,3 days 16:35:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 19:07:00,DEU,39175,dpd-de,DE-ST,f,f,Unknown,2020-09-07 10:33:00,2020-09-04 00:00:00,2 days 15:26:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 19:01:00,DEU,89359,dpd-de,DE-BY,f,f,Unknown,2020-09-07 11:08:00,2020-09-04 00:00:00,2 days 16:07:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 19:01:00,DEU,37242,dpd-de,DE-HE,f,f,Unknown,2020-09-07 11:57:00,2020-09-04 00:00:00,2 days 16:56:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 19:23:00,DEU,55619,dpd-de,DE-RP,f,f,Unknown,2020-09-05 12:27:00,2020-09-04 00:00:00,0 days 17:04:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-03 16:57:00,DEU,81545,dhl-germany,DE-BY,f,f,Unknown,2020-09-04 11:38:00,2020-09-03 09:00:00,0 days 18:41:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 19:00:00,DEU,34132,dpd-de,DE-HE,f,f,Unknown,2020-09-05 10:21:00,2020-09-04 00:00:00,0 days 15:21:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-03 16:55:00,DEU,51107,dhl-germany,DE-NW,f,f,Unknown,2020-09-04 15:50:00,2020-09-03 09:00:00,0 days 22:55:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 19:02:00,DEU,23569,dpd-de,DE-SH,f,f,Unknown,2020-09-05 13:27:00,2020-09-04 00:00:00,0 days 18:25:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-03 16:56:00,DEU,99444,dhl-germany,DE-TH,f,f,Unknown,2020-09-04 14:05:00,2020-09-03 09:00:00,0 days 21:09:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 08:25:00,DEU,12353,dhl-germany,DE-BE,f,f,ParcelShop,2020-09-07 17:40:00,2020-09-03 09:00:00,3 days 09:15:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-03 17:02:00,DEU,45772,dhl-germany,DE-NW,f,f,Unknown,2020-09-04 11:20:00,2020-09-03 09:00:00,0 days 18:18:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-03 16:53:00,DEU,58809,dhl-germany,DE-NW,f,f,Unknown,2020-09-05 12:33:00,2020-09-03 09:00:00,1 days 19:40:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-03 16:55:00,DEU,47057,dhl-germany,DE-NW,f,f,Unknown,2020-09-04 17:52:00,2020-09-03 09:00:00,1 days 00:57:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 19:00:00,DEU,38159,dpd-de,DE-NI,f,f,Unknown,2020-09-05 09:37:00,2020-09-04 00:00:00,0 days 14:37:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 18:45:00,DEU,42289,dpd-de,DE-NW,f,f,Unknown,2020-09-07 09:47:00,2020-09-04 00:00:00,2 days 15:02:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 12:14:00,DEU,72574,ups,DE-BW,f,f,Doorstep,2020-09-07 14:45:00,2020-09-03 08:00:00,3 days 02:31:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 18:44:00,DEU,14776,dpd-de,DE-BB,f,f,Unknown,2020-09-05 15:22:00,2020-09-04 00:00:00,0 days 20:38:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 18:53:00,DEU,76149,dpd-de,DE-BW,f,f,Unknown,2020-09-12 12:30:00,2020-09-04 00:00:00,7 days 17:37:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 18:59:00,DEU,29664,dpd-de,DE-NI,f,f,Unknown,2020-09-05 11:17:00,2020-09-04 00:00:00,0 days 16:18:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 18:51:00,DEU,44579,dpd-de,DE-NW,f,f,Unknown,2020-09-07 10:25:00,2020-09-04 00:00:00,2 days 15:34:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 18:58:00,DEU,44579,dpd-de,DE-NW,f,f,Unknown,2020-09-07 10:25:00,2020-09-04 00:00:00,2 days 15:27:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 18:54:00,DEU,44579,dpd-de,DE-NW,f,f,Unknown,2020-09-07 10:25:00,2020-09-04 00:00:00,2 days 15:31:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 18:44:00,DEU,99092,dpd-de,DE-TH,f,f,Neighbor,2020-09-07 10:44:00,2020-09-04 00:00:00,2 days 16:00:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 19:00:00,DEU,96524,dpd-de,DE-TH,f,f,HomeDeposit,2020-09-05 12:16:00,2020-09-04 00:00:00,0 days 17:16:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-03 16:57:00,DEU,85049,dhl-germany,DE-BY,f,f,Doorstep,2020-09-04 09:54:00,2020-09-03 09:00:00,0 days 16:57:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 18:58:00,DEU,72348,dpd-de,DE-BW,f,f,Unknown,2020-09-07 12:28:00,2020-09-04 00:00:00,2 days 17:30:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 18:55:00,DEU,86368,dpd-de,DE-BY,f,f,Unknown,2020-09-08 10:08:00,2020-09-04 00:00:00,3 days 15:13:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-03 16:54:00,DEU,91564,dhl-germany,DE-BY,f,f,HomeDeposit,2020-09-04 13:19:00,2020-09-03 09:00:00,0 days 20:25:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-03 15:49:00,DEU,30177,dhl-germany,DE-NI,f,f,ParcelShop,2020-09-04 16:16:00,2020-09-03 09:00:00,1 days 00:27:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-02 14:03:00,DEU,40479,dpd-de,DE-NW,f,f,Unknown,2020-09-03 10:23:00,2020-09-02 00:00:00,0 days 20:20:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-02 13:59:00,DEU,66424,dpd-de,DE-SL,f,f,Unknown,2020-09-03 10:36:00,2020-09-02 00:00:00,0 days 20:37:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-01 17:03:00,DEU,24149,dhl-germany,DE-SH,f,f,Unknown,2020-09-02 12:33:00,2020-09-01 11:00:00,0 days 19:30:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-01 17:03:00,DEU,20354,dhl-germany,DE-HH,f,f,Unknown,2020-09-02 12:49:00,2020-09-01 11:00:00,0 days 19:46:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-01 17:04:00,DEU,55452,dhl-germany,DE-RP,f,f,Unknown,2020-09-02 14:38:00,2020-09-01 11:00:00,0 days 21:34:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-01 17:04:00,DEU,74321,dhl-germany,DE-BW,f,f,HomeDeposit,2020-09-02 13:57:00,2020-09-01 11:00:00,0 days 20:53:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-02 13:47:00,DEU,16278,dpd-de,DE-BB,f,f,Unknown,2020-09-03 11:30:00,2020-09-02 00:00:00,0 days 21:43:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-02 13:51:00,DEU,65329,dpd-de,DE-HE,f,f,Unknown,2020-09-03 11:21:00,2020-09-02 00:00:00,0 days 21:30:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-01 20:15:00,DEU,45257,ups,DE-NW,f,f,Doorstep,2020-09-02 15:02:00,2020-09-01 10:00:00,0 days 18:47:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-02 13:43:00,DEU,01814,dpd-de,DE-SN,f,f,Unknown,2020-09-03 12:46:00,2020-09-02 00:00:00,0 days 23:03:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-02 13:51:00,DEU,82194,dpd-de,DE-BY,f,f,Unknown,2020-09-03 13:04:00,2020-09-02 00:00:00,0 days 23:13:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-02 13:51:00,DEU,96052,dpd-de,DE-BY,f,f,Unknown,2020-09-03 09:36:00,2020-09-02 00:00:00,0 days 19:45:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-02 13:50:00,DEU,96052,dpd-de,DE-BY,f,f,Unknown,2020-09-03 09:36:00,2020-09-02 00:00:00,0 days 19:46:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-02 13:51:00,DEU,44135,dpd-de,DE-NW,f,f,Unknown,2020-09-03 14:09:00,2020-09-02 00:00:00,1 days 00:18:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-02 13:50:00,DEU,96052,dpd-de,DE-BY,f,f,Unknown,2020-09-03 09:36:00,2020-09-02 00:00:00,0 days 19:46:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-01 17:01:00,DEU,16775,dhl-germany,DE-BB,f,f,Unknown,2020-09-03 10:55:00,2020-09-01 11:00:00,1 days 17:54:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-01 17:01:00,DEU,57555,dhl-germany,DE-RP,f,f,Unknown,2020-09-02 10:44:00,2020-09-01 11:00:00,0 days 17:43:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-01 16:19:00,DEU,57439,dhl-germany,DE-NW,f,f,Unknown,2020-09-02 12:15:00,2020-09-01 11:00:00,0 days 19:56:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-02 13:37:00,DEU,78604,dpd-de,DE-BW,f,f,Unknown,2020-09-03 10:03:00,2020-09-02 00:00:00,0 days 20:26:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-02 13:13:00,DEU,1239,dpd-de,DE-SN,f,f,Unknown,2020-09-03 14:56:00,2020-09-02 00:00:00,1 days 01:43:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-01 20:17:00,DEU,77654,ups,DE-BW,f,f,Doorstep,2020-09-02 09:32:00,2020-09-01 11:00:00,0 days 13:15:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-02 13:39:00,DEU,23738,dpd-de,DE-SH,f,f,Unknown,2020-09-03 12:48:00,2020-09-02 00:00:00,0 days 23:09:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-02 13:38:00,DEU,14547,dpd-de,DE-BB,f,f,Unknown,2020-09-03 16:14:00,2020-09-02 00:00:00,1 days 02:36:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-02 13:42:00,DEU,85521,dpd-de,DE-BY,f,f,Unknown,2020-09-03 09:46:00,2020-09-02 00:00:00,0 days 20:04:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-02 12:56:00,DEU,79232,dhl-germany,DE-BW,f,f,Unknown,2020-09-03 12:27:00,2020-09-01 11:00:00,0 days 23:31:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-02 12:59:00,DEU,46487,dhl-germany,DE-NW,f,f,Unknown,2020-09-03 14:14:00,2020-09-01 11:00:00,1 days 01:15:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-02 16:46:00,DEU,12357,dpd-de,DE-BE,f,f,Neighbor,2020-09-03 09:25:00,2020-09-02 00:00:00,0 days 16:39:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-02 13:36:00,DEU,88662,dpd-de,DE-BW,f,f,Unknown,2020-09-03 11:27:00,2020-09-02 00:00:00,0 days 21:51:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-02 13:33:00,DEU,23701,dpd-de,DE-SH,f,f,Unknown,2020-09-03 10:17:00,2020-09-02 00:00:00,0 days 20:44:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-01 16:48:00,DEU,97080,dhl-germany,DE-BY,f,f,Unknown,2020-09-02 12:50:00,2020-09-01 11:00:00,0 days 20:02:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-01 16:46:00,DEU,96450,dhl-germany,DE-BY,f,f,Unknown,2020-09-02 15:03:00,2020-09-01 11:00:00,0 days 22:17:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-01 16:46:00,DEU,16775,dhl-germany,DE-BB,f,f,Unknown,2020-09-02 12:01:00,2020-09-01 11:00:00,0 days 19:15:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-01 16:48:00,DEU,23966,dhl-germany,DE-MV,f,f,Unknown,2020-09-02 13:13:00,2020-09-01 11:00:00,0 days 20:25:00.000000000,Germany,276,51.0,9.0
2020-09-01 00:00:00,2020-09-01 16:45:00,DEU,67245,dhl-germany,DE-RP,f,f,Unknown,2020-09-02 16:11:00,2020-09-01 11:00:00,0 days 23:26:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-03 16:57:00,DEU,45894,dhl-germany,DE-NW,f,f,Neighbor,2020-09-04 11:27:00,2020-09-03 09:00:00,0 days 18:30:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 18:55:00,DEU,80999,dpd-de,DE-BY,f,f,Unknown,2020-09-07 10:48:00,2020-09-04 00:00:00,2 days 15:53:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 18:53:00,DEU,18233,dpd-de,DE-MV,f,f,Unknown,2020-09-05 10:33:00,2020-09-04 00:00:00,0 days 15:40:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 18:52:00,DEU,30989,dpd-de,DE-NI,f,f,Unknown,2020-09-08 11:56:00,2020-09-04 00:00:00,3 days 17:04:00.000000000,Germany,276,51.0,9.0
