id,tracking_number,created_date,in_transit_date,country,zip_code,courier,delivery_region,delivery_cancelled,return_tracking,delivery_location,delivery_date,pickup_date
5f4de15806d7504b37050f96,01475110779922,2020-09-01,2020-09-02 13:19:00,GBR,RG64HX,dpd-de,GB-ENG,f,f,HomeDeposit,2020-09-04 07:18:00,2020-09-02 00:00:00
5f4de158194b8a626b3dfa92,01475110779858,2020-09-01,2020-09-01 14:54:00,DEU,70563,dpd-de,DE-BW,f,f,Unknown,2020-09-02 09:15:00,2020-09-01 00:00:00
5f4de158194b8a626b3dfa96,01475110779891,2020-09-01,2020-09-01 14:46:00,GBR,RG287FD,dpd-de,GB-ENG,f,f,Unknown,2020-09-04 11:16:00,2020-09-01 00:00:00
5f4de158194b8a626b3dfa9a,01475110779890,2020-09-01,2020-09-01 14:53:00,ITA,46100,dpd-de,IT-25,f,f,Unknown,2020-09-04 13:09:00,2020-09-01 00:00:00
5f4de1582995144b61ea96a6,01475110779860,2020-09-01,2020-09-02 13:02:00,ESP,07817,dpd-de,ES-IB,f,f,Unknown,2020-09-08 17:10:00,2020-09-02 00:00:00
5f4de1582e9d2c2fd710baf1,01475110779939,2020-09-01,2020-09-02 14:26:00,DEU,47546,dpd-de,DE-NW,f,f,Unknown,2020-09-03 15:05:00,2020-09-02 00:00:00
5f4de15851daa727287d4b90,01475110779941,2020-09-01,2020-09-01 15:03:00,DEU,46045,dpd-de,DE-NW,f,f,Unknown,2020-09-02 14:59:00,2020-09-01 00:00:00
5f4de15851daa727287d4b96,01475110779856,2020-09-01,2020-09-02 13:06:00,ESP,28222,dpd-de,ES-MD,f,f,Unknown,2020-09-07 12:36:00,2020-09-02 00:00:00
5f4de158a20f9a11bd5f6fd5,01475110779869,2020-09-01,2020-09-01 14:57:00,AUT,4600,dpd-de,AT-4,f,f,ParcelShop,2020-09-03 16:16:00,2020-09-01 00:00:00
5f4de158b5bebb620ffc9d90,01475110779855,2020-09-01,2020-09-02 12:59:00,ESP,28222,dpd-de,ES-MD,f,f,Unknown,2020-09-07 15:58:00,2020-09-02 00:00:00
5f4de158c5be2426f4905082,01475110779865,2020-09-01,2020-09-02 13:12:00,DEU,15526,dpd-de,DE-BB,f,f,Unknown,2020-09-03 09:50:00,2020-09-02 00:00:00
5f4de158c5be2426f490508c,1Z94341W6802678885,2020-09-01,2020-09-01 20:30:00,GBR,LE144NG,ups,GB-ENG,f,f,Doorstep,2020-09-03 10:00:00,2020-09-01 07:00:00
5f4de158d1f3c9116df0e7f8,01475110779952,2020-09-01,2020-09-01 14:50:00,DEU,84359,dpd-de,DE-BY,f,f,Unknown,2020-09-02 15:25:00,2020-09-01 00:00:00
5f4de158e1764c1154dc0e15,01475110779931,2020-09-01,2020-09-01 14:48:00,DEU,76297,dpd-de,DE-BW,f,f,Unknown,2020-09-02 10:09:00,2020-09-01 00:00:00
5f4de158e9b6f14ba6f238d5,01475110779872,2020-09-01,2020-09-01 14:45:00,DEU,87459,dpd-de,DE-BY,f,f,Unknown,2020-09-02 14:15:00,2020-09-01 00:00:00
5f4de15906d7504b37050fa3,01475110779894,2020-09-01,2020-09-01 14:48:00,ESP,08860,dpd-de,ES-CT,f,f,Unknown,2020-09-04 11:00:00,2020-09-01 00:00:00
5f4de1590b03a42fa975dfd3,01475110779889,2020-09-01,2020-09-01 14:56:00,DEU,76706,dpd-de,DE-BW,f,f,Unknown,2020-09-02 11:51:00,2020-09-01 00:00:00
5f4de1590b03a42fa975dfe1,01475110779975,2020-09-01,2020-09-01 14:40:00,DEU,26197,dpd-de,DE-NI,f,f,Unknown,2020-09-02 11:00:00,2020-09-01 00:00:00
5f4de15915eeb1119f5ffcc2,1Z94341W6802679035,2020-09-01,2020-09-01 20:29:00,ITA,37029,ups,IT-34,f,f,Doorstep,2020-09-03 15:59:00,2020-09-01 07:00:00
5f4de159194b8a626b3dfa9e,01475110779912,2020-09-01,2020-09-01 15:24:00,DEU,85221,dpd-de,DE-BY,f,f,Unknown,2020-09-02 15:32:00,2020-09-01 00:00:00
5f4de159194b8a626b3dfaa4,01475110779888,2020-09-01,2020-09-01 14:54:00,DEU,76706,dpd-de,DE-BW,f,f,Unknown,2020-09-02 11:51:00,2020-09-01 00:00:00
5f4de159194b8a626b3dfaa7,01475110779937,2020-09-01,2020-09-02 13:29:00,IRL,SW209LB,dpd-de,IE,f,f,Unknown,2020-09-04 10:51:00,2020-09-02 00:00:00
5f4de159194b8a626b3dfab3,01475110779896,2020-09-01,2020-09-01 14:49:00,DEU,67105,dpd-de,DE-RP,f,f,Unknown,2020-09-02 09:19:00,2020-09-01 00:00:00
5f4de1592995144b61ea96c4,00340434264503073521,2020-09-01,2020-09-01 16:26:00,DEU,99735,dhl-germany,DE-TH,f,f,Unknown,2020-09-02 12:15:00,2020-09-01 07:00:00
5f4de1592b349a26c8c626a5,01475110779945,2020-09-01,2020-09-02 13:25:00,IRL,DY76RL,dpd-de,IE,f,f,Unknown,2020-09-04 10:25:00,2020-09-02 00:00:00
5f4de1592e9d2c2fd710bb06,01475110779933,2020-09-01,2020-09-01 15:05:00,DEU,76297,dpd-de,DE-BW,f,f,Unknown,2020-09-02 10:09:00,2020-09-01 00:00:00
5f4de1592e9d2c2fd710bb10,01475110779954,2020-09-01,2020-09-01 14:41:00,DEU,93444,dpd-de,DE-BY,f,f,Unknown,2020-09-03 12:19:00,2020-09-01 00:00:00
5f4de1592e9d2c2fd710bb19,01475110779951,2020-09-01,2020-09-01 14:44:00,ESP,03820,dpd-de,ES-VC,f,f,Unknown,2020-09-07 13:30:00,2020-09-01 00:00:00
5f4de1595a629e4b8c870cf1,00340434264503073514,2020-09-01,2020-09-01 17:57:00,DEU,01099,dhl-germany,DE-SN,f,f,Unknown,2020-09-03 10:05:00,2020-09-01 07:00:00
5f4de1595a629e4b8c870cfd,01475110779935,2020-09-01,2020-09-01 14:28:00,DEU,91074,dpd-de,DE-BY,f,f,Unknown,2020-09-02 16:21:00,2020-09-01 00:00:00
5f4de1595a629e4b8c870d03,00340434264503073798,2020-09-01,2020-09-01 17:54:00,DEU,01968,dhl-germany,DE-BB,f,f,Unknown,2020-09-03 10:39:00,2020-09-01 07:00:00
5f4de1598d3ad92f84755bff,01475110779940,2020-09-01,2020-09-02 13:10:00,IRL,RH150XP,dpd-de,IE,f,f,Unknown,2020-09-04 10:34:00,2020-09-02 00:00:00
5f4de159aeb444273e4338e3,00340434264503073422,2020-09-01,2020-09-01 13:18:00,DEU,94164,dhl-germany,DE-BY,f,f,Unknown,2020-09-03 13:38:00,2020-09-01 07:00:00
5f4de159c1602062307666b5,CM564448078DE,2020-09-01,2020-09-01 13:22:00,FRA,01210,dhl-germany,FR-V,f,f,Unknown,2020-09-04 10:48:00,2020-09-01 07:00:00
5f4de159c5be2426f49050ac,01475110779934,2020-09-01,2020-09-01 14:37:00,DEU,82131,dpd-de,DE-BY,f,f,Unknown,2020-09-02 13:25:00,2020-09-01 00:00:00
5f4de159c5be2426f49050b5,1Z94341W6802678974,2020-09-01,2020-09-01 20:32:00,SWE,69192,ups,SE,f,f,Doorstep,2020-09-03 13:36:00,2020-09-01 07:00:00
5f4de159c5be2426f49050bd,01475110780046,2020-09-01,2020-09-01 14:22:00,DEU,21423,dpd-de,DE-NI,f,f,Unknown,2020-09-02 12:54:00,2020-09-01 00:00:00
5f4de159cbf19d628150597c,00340434264503073637,2020-09-01,2020-09-01 17:56:00,DEU,48683,dhl-germany,DE-NW,f,f,Unknown,2020-09-02 16:19:00,2020-09-01 07:00:00
5f4de159d89b262fe91c1659,1Z94341W6802679240,2020-09-01,2020-09-01 20:29:00,SWE,16560,ups,SE,f,f,ParcelShop,2020-09-04 12:58:00,2020-09-01 07:00:00
5f4de159e9b6f14ba6f238ef,00340434264503073583,2020-09-01,2020-09-01 17:57:00,DEU,33014,dhl-germany,DE-NW,f,f,Unknown,2020-09-02 15:44:00,2020-09-01 07:00:00
5f4de159e9b6f14ba6f238f5,01475110779919,2020-09-01,2020-09-01 14:41:00,GBR,LA12NH,dpd-de,GB-ENG,f,f,Unknown,2020-09-03 13:51:00,2020-09-01 00:00:00
5f4de159e9b6f14ba6f23904,01475110779953,2020-09-01,2020-09-01 14:44:00,DEU,93444,dpd-de,DE-BY,f,f,Unknown,2020-09-03 12:19:00,2020-09-01 00:00:00
5f4de15a06d7504b37050fca,01475110779932,2020-09-01,2020-09-01 14:48:00,DEU,76297,dpd-de,DE-BW,f,f,Unknown,2020-09-02 10:09:00,2020-09-01 00:00:00
5f4de15a06d7504b37050fd0,00340434264503073576,2020-09-01,2020-09-01 17:57:00,DEU,08393,dhl-germany,DE-SN,f,f,Unknown,2020-09-02 13:40:00,2020-09-01 07:00:00
5f4de15a06d7504b37050fe2,00340434264503074009,2020-09-01,2020-09-01 17:51:00,DEU,23847,dhl-germany,DE-SH,f,f,Doorstep,2020-09-02 13:49:00,2020-09-01 07:00:00
5f4de15a0b03a42fa975dfea,00340434264503073705,2020-09-01,2020-09-01 17:56:00,DEU,48477,dhl-germany,DE-NW,f,f,Neighbor,2020-09-02 12:15:00,2020-09-01 07:00:00
5f4de15a194b8a626b3dfacb,01475110779920,2020-09-01,2020-09-01 14:41:00,GBR,LA12NH,dpd-de,GB-ENG,f,f,Unknown,2020-09-03 13:51:00,2020-09-01 00:00:00
5f4de15a194b8a626b3dface,01475110779991,2020-09-01,2020-09-02 13:08:00,IRL,SW209HB,dpd-de,IE,f,f,Unknown,2020-09-04 09:18:00,2020-09-02 00:00:00
5f4de15a194b8a626b3dfad8,01475110780003,2020-09-01,2020-09-02 13:08:00,IRL,GU220AQ,dpd-de,IE,f,f,Unknown,2020-09-07 11:55:00,2020-09-02 00:00:00
5f4de15a2995144b61ea96fb,01475110780049,2020-09-01,2020-09-02 13:25:00,GBR,HU192PE,dpd-de,GB-ENG,f,f,Unknown,2020-09-04 12:04:00,2020-09-02 00:00:00
5f4de15a2b349a26c8c626ce,01475110779981,2020-09-01,2020-09-01 14:40:00,DEU,65375,dpd-de,DE-HE,f,f,Unknown,2020-09-02 11:28:00,2020-09-01 00:00:00
5f4de15a2e9d2c2fd710bb2a,CM564448118DE,2020-09-01,2020-09-01 17:27:00,FRA,17500,dhl-germany,FR-T,f,f,Unknown,2020-09-05 11:25:00,2020-09-01 07:00:00
5f4de15a51daa727287d4bc7,CM564448121DE,2020-09-01,2020-09-01 16:04:00,FRA,44330,dhl-germany,FR-R,f,f,Unknown,2020-09-08 12:16:00,2020-09-01 07:00:00
5f4de15a5a629e4b8c870d15,01475110779961,2020-09-01,2020-09-01 14:33:00,DEU,04600,dpd-de,DE-TH,f,f,Unknown,2020-09-02 08:40:00,2020-09-01 00:00:00
5f4de15a5a629e4b8c870d23,1Z94341W6802679179,2020-09-01,2020-09-01 20:28:00,DEU,49545,ups,DE-NW,f,f,Doorstep,2020-09-02 10:32:00,2020-09-01 07:00:00
5f4de15a8d3ad92f84755c39,01475110780090,2020-09-01,2020-09-01 14:12:00,NLD,8407EN,dpd-de,NL-FR,f,f,Unknown,2020-09-02 11:12:00,2020-09-01 00:00:00
5f4de15aa20f9a11bd5f7016,00340434264503073644,2020-09-01,2020-09-01 17:56:00,DEU,37627,dhl-germany,DE-NI,f,f,Unknown,2020-09-02 14:32:00,2020-09-01 07:00:00
5f4de15aa20f9a11bd5f702a,01475110779979,2020-09-01,2020-09-01 14:32:00,DEU,48153,dpd-de,DE-NW,f,f,Unknown,2020-09-02 09:08:00,2020-09-01 00:00:00
5f4de15aaeb444273e4338fb,01475110779986,2020-09-01,2020-09-01 14:28:00,DEU,31319,dpd-de,DE-NI,f,f,Unknown,2020-09-02 08:53:00,2020-09-01 00:00:00
5f4de15aaeb444273e4338fe,01475110779905,2020-09-01,2020-09-01 14:49:00,FRA,44580,dpd-de,FR-R,f,f,Unknown,2020-09-03 09:46:00,2020-09-01 00:00:00
5f4de15ab5bebb620ffc9ddc,01475110779960,2020-09-01,2020-09-01 14:38:00,DEU,13156,dpd-de,DE-BE,f,f,Unknown,2020-09-04 09:20:00,2020-09-01 00:00:00
5f4de15ac1602062307666ca,CM564448183DE,2020-09-01,2020-09-01 17:41:00,PRT,9900-038,dhl-germany,PT,f,f,Unknown,2020-09-17 11:13:00,2020-09-01 07:00:00
5f4de15ac5be2426f49050cf,01475110780038,2020-09-01,2020-09-01 14:22:00,DEU,42897,dpd-de,DE-NW,f,f,Unknown,2020-09-02 14:14:00,2020-09-01 00:00:00
5f4de15acbf19d628150599a,00340434264503073439,2020-09-01,2020-09-01 13:26:00,DEU,44628,dhl-germany,DE-NW,f,f,Unknown,2020-09-02 11:29:00,2020-09-01 07:00:00
5f4de15acbf19d62815059a0,00340434264503073873,2020-09-01,2020-09-01 17:46:00,DEU,51588,dhl-germany,DE-NW,f,f,Unknown,2020-09-02 15:07:00,2020-09-01 07:00:00
5f4de15ad1f3c9116df0e82d,01475110780029,2020-09-01,2020-09-01 14:27:00,DEU,87724,dpd-de,DE-BY,f,f,Unknown,2020-09-02 13:25:00,2020-09-01 00:00:00
5f4de15ad89b262fe91c1664,01475110780048,2020-09-01,2020-09-01 14:26:00,DEU,64658,dpd-de,DE-HE,f,f,Unknown,2020-09-02 12:51:00,2020-09-01 00:00:00
5f4de15ad89b262fe91c166f,01475110779978,2020-09-01,2020-09-01 14:40:00,DEU,79618,dpd-de,DE-BW,f,f,Unknown,2020-09-03 11:15:00,2020-09-01 00:00:00
5f4de15ae1764c1154dc0e52,00340434264503073729,2020-09-01,2020-09-01 15:52:00,DEU,80937,dhl-germany,DE-BY,f,f,ParcelShop,2020-09-03 16:36:00,2020-09-01 07:00:00
5f4de15ae1764c1154dc0e5a,01475110780077,2020-09-01,2020-09-01 14:21:00,DEU,76703,dpd-de,DE-BW,f,f,Unknown,2020-09-02 10:47:00,2020-09-01 00:00:00
5f4de15ae1764c1154dc0e62,00340434264503073842,2020-09-01,2020-09-01 17:54:00,DEU,94360,dhl-germany,DE-BY,f,f,Unknown,2020-09-02 10:30:00,2020-09-01 07:00:00
5f4de15ae1764c1154dc0e6d,1Z94341W6802679204,2020-09-01,2020-09-01 20:29:00,IRL,V94AH5W,ups,IE,f,f,Doorstep,2020-09-04 10:30:00,2020-09-01 07:00:00
5f4de15ae9b6f14ba6f23911,01475110780091,2020-09-01,2020-09-01 14:09:00,DEU,59494,dpd-de,DE-NW,f,f,Unknown,2020-09-02 11:33:00,2020-09-01 00:00:00
5f4de15ae9b6f14ba6f23914,00340434264503073361,2020-09-01,2020-09-01 17:57:00,DEU,31547,dhl-germany,DE-NI,f,f,Doorstep,2020-09-02 14:19:00,2020-09-01 07:00:00
5f4de15ae9b6f14ba6f23926,00340434264503074177,2020-09-01,2020-09-01 17:48:00,DEU,59494,dhl-germany,DE-NW,f,f,Unknown,2020-09-02 09:25:00,2020-09-01 07:00:00
5f4de15ae9b6f14ba6f2392c,CM564448166DE,2020-09-01,2020-09-01 15:54:00,FRA,45200,dhl-germany,FR-F,f,f,Unknown,2020-09-10 14:21:00,2020-09-01 07:00:00
5f4de15ae9b6f14ba6f2392f,00340434264503073712,2020-09-01,2020-09-01 17:56:00,DEU,12683,dhl-germany,DE-BE,f,f,Unknown,2020-09-02 11:53:00,2020-09-01 07:00:00
5f4de15b06d7504b37050ff9,00340434264503074139,2020-09-01,2020-09-01 17:48:00,DEU,34233,dhl-germany,DE-HE,f,f,Unknown,2020-09-02 10:27:00,2020-09-01 07:00:00
5f4de15b15eeb1119f5ffcf8,01475110780012,2020-09-01,2020-09-01 14:28:00,ESP,08921,dpd-de,ES-CT,f,f,Unknown,2020-09-04 11:55:00,2020-09-01 00:00:00
5f4de15b2b349a26c8c626e5,01475110780074,2020-09-01,2020-09-01 14:11:00,ESP,08755,dpd-de,ES-CT,f,f,Unknown,2020-09-04 12:51:00,2020-09-01 00:00:00
5f4de15b5a629e4b8c870d27,01475110780024,2020-09-01,2020-09-01 14:23:00,FRA,60128,dpd-de,FR-S,f,f,Unknown,2020-09-03 08:38:00,2020-09-01 00:00:00
5f4de15b5a629e4b8c870d2d,01475110780098,2020-09-01,2020-09-01 14:18:00,ESP,18512,dpd-de,ES-AN,f,f,Unknown,2020-09-04 15:41:00,2020-09-01 00:00:00
5f4de15bb5bebb620ffc9dfc,00340434264503073972,2020-09-01,2020-09-01 19:50:00,DEU,49459,dhl-germany,DE-NI,f,f,Unknown,2020-09-03 13:16:00,2020-09-01 07:00:00
5f4de15bc1602062307666e5,00340434264503074214,2020-09-01,2020-09-01 17:48:00,DEU,55545,dhl-germany,DE-RP,f,f,Doorstep,2020-09-02 10:51:00,2020-09-01 07:00:00
5f4de15bc1602062307666eb,01475110780018,2020-09-01,2020-09-02 13:15:00,GBR,YO259EG,dpd-de,GB-ENG,f,f,Unknown,2020-09-04 15:52:00,2020-09-02 00:00:00
5f4de15bd1f3c9116df0e84a,00340434264503074115,2020-09-01,2020-09-01 17:50:00,DEU,76135,dhl-germany,DE-BW,f,f,Unknown,2020-09-03 14:10:00,2020-09-01 07:00:00
5f4de15bd1f3c9116df0e850,01475110780071,2020-09-01,2020-09-01 14:21:00,DEU,06536,dpd-de,DE-ST,f,f,Unknown,2020-09-02 13:40:00,2020-09-01 00:00:00
5f4de15bd89b262fe91c167a,1Z94341W6802679142,2020-09-01,2020-09-01 20:26:00,FRA,14380,ups,FR-P,f,f,Doorstep,2020-09-03 13:22:00,2020-09-01 07:00:00
5f4de15bd89b262fe91c1680,01475110780016,2020-09-01,2020-09-01 14:26:00,BEL,9800,dpd-de,BE-VLG,f,f,Unknown,2020-09-02 15:03:00,2020-09-01 00:00:00
5f4de15be1764c1154dc0e7d,01475110780020,2020-09-01,2020-09-01 14:35:00,DEU,67229,dpd-de,DE-RP,f,f,Unknown,2020-09-02 13:12:00,2020-09-01 00:00:00
5f4de15be9b6f14ba6f23935,01475110780075,2020-09-01,2020-09-01 14:21:00,DEU,39264,dpd-de,DE-ST,f,f,Unknown,2020-09-02 12:34:00,2020-09-01 00:00:00
5f4de15c8d3ad92f84755c44,00340434264503074276,2020-09-01,2020-09-01 17:50:00,DNK,22525,dhl-germany,DK,f,f,Neighbor,2020-09-02 12:56:00,2020-09-01 07:00:00
5f4de15cc5be2426f49050ec,1Z94341W6802679259,2020-09-01,2020-09-01 20:06:00,IRL,D15F9WC,ups,IE,f,f,Doorstep,2020-09-04 09:40:00,2020-09-01 07:00:00
5f4de15ccbf19d62815059d6,01475110780026,2020-09-01,2020-09-01 14:13:00,DEU,53639,dpd-de,DE-NW,f,f,Unknown,2020-09-02 14:13:00,2020-09-01 00:00:00
5f4de15ce9b6f14ba6f2394c,01475110780037,2020-09-01,2020-09-01 14:27:00,AUT,8543,dpd-de,AT-6,f,f,HomeDeposit,2020-09-16 14:01:00,2020-09-01 00:00:00
5f4de15ce9b6f14ba6f23957,01475110780110,2020-09-01,2020-09-01 14:18:00,DEU,63768,dpd-de,DE-BY,f,f,Unknown,2020-09-02 11:18:00,2020-09-01 00:00:00
5f4def7d51daa727287d6c68,01475110780120,2020-09-01,2020-09-01 14:14:00,DEU,65843,dpd-de,DE-HE,f,f,Unknown,2020-09-02 10:07:00,2020-09-01 00:00:00
5f4def7e06d7504b37053073,01475110780187,2020-09-01,2020-09-01 16:02:00,DEU,94065,dpd-de,DE-BY,f,f,Unknown,2020-09-02 14:30:00,2020-09-01 00:00:00
5f4def7e0b03a42fa9760047,01475110780138,2020-09-01,2020-09-01 14:09:00,NLD,1312ER,dpd-de,NL-FL,f,f,ParcelShop,2020-09-02 17:19:00,2020-09-01 00:00:00
5f4def7e0b03a42fa976005f,00340434264503074436,2020-09-01,2020-09-01 17:44:00,DEU,32758,dhl-germany,DE-NW,f,f,Unknown,2020-09-02 12:48:00,2020-09-01 08:00:00
5f4def7e15eeb1119f601ef0,01475110780183,2020-09-01,2020-09-01 16:04:00,DEU,23923,dpd-de,DE-MV,f,f,Unknown,2020-09-03 14:28:00,2020-09-01 00:00:00
5f4def7e15eeb1119f601eff,01475110780215,2020-09-01,2020-09-01 15:59:00,FRA,69150,dpd-de,FR-V,f,f,Unknown,2020-09-03 08:39:00,2020-09-01 00:00:00
5f4def7e2b349a26c8c6475b,00340434264503074528,2020-09-01,2020-09-01 17:49:00,DEU,12524,dhl-germany,DE-BE,f,f,Unknown,2020-09-02 12:54:00,2020-09-01 08:00:00
5f4def7e2e9d2c2fd710dbd8,01475110780153,2020-09-01,2020-09-01 16:03:00,DEU,28816,dpd-de,DE-NI,f,f,Unknown,2020-09-02 11:03:00,2020-09-01 00:00:00
5f4def7e51daa727287d6c7c,01475110780178,2020-09-01,2020-09-01 16:03:00,DEU,27616,dpd-de,DE-NI,f,f,Unknown,2020-09-02 09:39:00,2020-09-01 00:00:00
5f4def7e5a629e4b8c872d43,01475110780181,2020-09-01,2020-09-01 16:04:00,DEU,21614,dpd-de,DE-NI,f,f,Unknown,2020-09-02 12:14:00,2020-09-01 00:00:00
5f4def7e5e902b4026d67f79,01475110780157,2020-09-01,2020-09-01 14:07:00,DEU,28816,dpd-de,DE-NI,f,f,Unknown,2020-09-02 11:03:00,2020-09-01 00:00:00
5f4def7e68b3183fcf5c8015,01475110780163,2020-09-01,2020-09-01 14:07:00,DEU,14165,dpd-de,DE-BE,f,f,Unknown,2020-09-03 16:50:00,2020-09-01 00:00:00
5f4def7e68b3183fcf5c8018,01475110780169,2020-09-01,2020-09-01 16:02:00,FRA,78350,dpd-de,FR-J,f,f,Unknown,2020-09-03 13:45:00,2020-09-01 00:00:00
5f4def7e68b3183fcf5c8021,00340434264503074450,2020-09-01,2020-09-01 17:49:00,DEU,06249,dhl-germany,DE-ST,f,f,Neighbor,2020-09-02 11:29:00,2020-09-01 08:00:00
5f4def7ea20f9a11bd5f91d2,01475110780219,2020-09-01,2020-09-01 15:59:00,DEU,15910,dpd-de,DE-BB,f,f,Unknown,2020-09-02 09:11:00,2020-09-01 00:00:00
5f4def7eaeb444273e435904,01475110780188,2020-09-01,2020-09-01 16:04:00,DEU,38120,dpd-de,DE-NI,f,f,Neighbor,2020-09-03 13:56:00,2020-09-01 00:00:00
5f4def7eaeb444273e435913,01475110780203,2020-09-01,2020-09-01 16:01:00,DEU,12347,dpd-de,DE-BE,f,f,Unknown,2020-09-02 16:39:00,2020-09-01 00:00:00
5f4def7eb5bebb620ffcbf33,01475110780176,2020-09-01,2020-09-01 16:05:00,DEU,17438,dpd-de,DE-MV,f,f,Unknown,2020-09-05 10:38:00,2020-09-01 00:00:00
5f4def7ec160206230768742,01475110780170,2020-09-01,2020-09-01 15:22:00,DEU,85635,dpd-de,DE-BY,f,f,Unknown,2020-09-02 13:30:00,2020-09-01 00:00:00
5f4def7ec5be2426f490709e,01475110780152,2020-09-01,2020-09-01 14:07:00,DEU,28816,dpd-de,DE-NI,f,f,Unknown,2020-09-02 11:03:00,2020-09-01 00:00:00
5f4def7ec5be2426f49070a8,01475110780140,2020-09-01,2020-09-01 14:09:00,DEU,06526,dpd-de,DE-ST,f,f,Unknown,2020-09-02 13:41:00,2020-09-01 00:00:00
5f4def7ecbf19d6281507aa0,01475110780185,2020-09-01,2020-09-01 16:04:00,DEU,58313,dpd-de,DE-NW,f,f,Unknown,2020-09-02 16:55:00,2020-09-01 00:00:00
5f4def7ecbf19d6281507aa9,01475110780214,2020-09-01,2020-09-01 16:01:00,DEU,38350,dpd-de,DE-NI,f,f,Unknown,2020-09-02 13:04:00,2020-09-01 00:00:00
5f4def7ed1f3c9116df10ad9,01475110780118,2020-09-01,2020-09-02 13:09:00,IRL,ME21FY,dpd-de,IE,f,f,Unknown,2020-09-07 11:20:00,2020-09-02 00:00:00
5f4def7ed89b262fe91c36f3,01475110780143,2020-09-01,2020-09-01 16:03:00,DEU,89077,dpd-de,DE-BW,f,f,Unknown,2020-09-02 14:56:00,2020-09-01 00:00:00
5f4def7ed89b262fe91c36f9,01475110780126,2020-09-01,2020-09-01 14:10:00,BEL,7950,dpd-de,BE-WAL,f,f,Unknown,2020-09-03 13:04:00,2020-09-01 00:00:00
5f4def7edc07ca40002bba84,01475110780175,2020-09-01,2020-09-01 16:05:00,DEU,64331,dpd-de,DE-HE,f,f,Unknown,2020-09-02 11:41:00,2020-09-01 00:00:00
5f4def7ee9b6f14ba6f25982,1Z94341W6802679295,2020-09-01,2020-09-01 20:27:00,ITA,84080,ups,IT-72,f,f,Doorstep,2020-09-04 10:15:00,2020-09-01 08:00:00
5f4def7ee9b6f14ba6f2598f,01475110780211,2020-09-01,2020-09-02 13:29:00,GBR,NN36JE,dpd-de,GB-ENG,f,f,Unknown,2020-09-04 14:20:00,2020-09-02 00:00:00
5f4def7f0b03a42fa976007d,01475110780224,2020-09-01,2020-09-01 16:00:00,DEU,88046,dpd-de,DE-BW,f,f,Unknown,2020-09-02 14:59:00,2020-09-01 00:00:00
5f4def7f15eeb1119f601f11,01475110780151,2020-09-01,2020-09-01 15:24:00,DEU,28816,dpd-de,DE-NI,f,f,Unknown,2020-09-02 11:03:00,2020-09-01 00:00:00
5f4def7f2995144b61eab79e,00340434264503074658,2020-09-01,2020-09-01 17:45:00,DEU,84478,dhl-germany,DE-BY,f,f,Unknown,2020-09-03 13:32:00,2020-09-01 08:00:00
5f4def7f2995144b61eab7a4,01475110780292,2020-09-01,2020-09-01 15:22:00,DEU,12489,dpd-de,DE-BE,f,f,Unknown,2020-09-02 15:34:00,2020-09-01 00:00:00
5f4def7f2b349a26c8c6477c,00340434264503074603,2020-09-01,2020-09-01 17:46:00,DEU,49377,dhl-germany,DE-NI,f,f,Unknown,2020-09-02 14:18:00,2020-09-01 08:00:00
5f4def7f2b349a26c8c6477f,01475110780273,2020-09-01,2020-09-01 15:18:00,DEU,12621,dpd-de,DE-BE,f,f,Unknown,2020-09-02 10:19:00,2020-09-01 00:00:00
5f4def7f5a629e4b8c872d55,01475110780228,2020-09-01,2020-09-01 15:59:00,FRA,92310,dpd-de,FR-J,f,f,Unknown,2020-09-03 12:29:00,2020-09-01 00:00:00
5f4def7f5e902b4026d67f8b,01475110780239,2020-09-01,2020-09-01 15:59:00,DEU,22083,dpd-de,DE-HH,f,f,Unknown,2020-09-02 15:00:00,2020-09-01 00:00:00
5f4def7f5e902b4026d67f8e,00340434264503074726,2020-09-01,2020-09-01 17:46:00,DEU,46483,dhl-germany,DE-NW,f,f,Neighbor,2020-09-02 12:45:00,2020-09-01 08:00:00
5f4def7f68b3183fcf5c8035,01475110780229,2020-09-01,2020-09-02 14:11:00,DEU,71229,dpd-de,DE-BW,f,f,Unknown,2020-09-03 12:39:00,2020-09-02 00:00:00
5f4def7faeb444273e435922,01475110780226,2020-09-01,2020-09-01 16:00:00,AUT,2500,dpd-de,AT-3,f,f,Unknown,2020-09-03 10:26:00,2020-09-01 00:00:00
5f4def7fb5bebb620ffcbf47,00340434264503074375,2020-09-01,2020-09-01 17:44:00,DEU,10365,dhl-germany,DE-BE,f,f,Unknown,2020-09-02 11:11:00,2020-09-01 08:00:00
5f4def7fc5be2426f49070b9,00340434264503074474,2020-09-01,2020-09-01 17:49:00,DEU,33034,dhl-germany,DE-NW,f,f,Unknown,2020-09-02 11:26:00,2020-09-01 08:00:00
5f4def7fc5be2426f49070d0,00340434264503074641,2020-09-01,2020-09-01 17:46:00,DEU,22763,dhl-germany,DE-HH,f,f,ParcelShop,2020-09-03 15:41:00,2020-09-01 08:00:00
5f4def7fcbf19d6281507ac9,00340434264503074689,2020-09-01,2020-09-01 17:43:00,DEU,58675,dhl-germany,DE-NW,f,f,ParcelShop,2020-09-03 17:38:00,2020-09-01 08:00:00
